PROLIFIC_PID,story,summary,game,words
60933328ceee4f93c6f552c3,bonus,"Steve's team is being awarded a bonus for going over their sales targets. The director let Steve know that as team leader, he would be getting the full bonus. He could choose to keep it for himself or give a portion to his teammate Max.
Steve has to decide what to do.",dgkw,52
6657ab37ba8f20890ac0e52d,aid,"James was having a hard time financially and the welfare agency selected him for financial assistance. His neighbor, whom is an acquaintance applied and got denied. He is faced with a choice to keep his financial aid all for himself, or share it with his denied acquaintance. ",dgkw,47
5b94d08a41cfe90001c6a249,bonus,Steve needs to make a decision on allocating a bonus. He can either keep the money for himself or share it with Max who made a significant contribution to the team.,dglt,31
673df43bab9b5d6c0cba0f9a,bonus,"Steve was excited that his team were awarded a bonus but now must make the decision on how to split it, if at all",dgkw,24
605c9bd14690163714d1f17e,aid,"Two people who were acquaintances both applied for financial aid from a welfare agency. One person was entitled to the money, the other person wasn't. The person who received the money was in a predicament as to whether to keep the money himself or share with the acquaintance. ",dgkw,48
6547dd3a15cf83ca69f3fb76,bonus,The company rewards the team leader for exceeding the sales target and leaves it to his moral compass to decide if he wants to share the bonus and by how much.,dgkw,31
588e02b13326830001bc29cd,bonus,Steve got a bonus for his team's work in exceeding their sales target. He has the option to either keep the whole bonus for himself or share some with the team which I'm assuming is just Max because he made a significant contribution to the team's success.,dglt,47
5eeb2b8a36774c27657f227c,bonus,"Steve is conflicted.  He has been awarded a bonus after his team worked hard and exceeded their sales target but must choose whether to allocate some to Max, who also worked hard, or keep it all for himself as the Team Leader.  ",dgkw,42
6760981a3e2500d4057d41be,bonus,Steve makes a decision on whether to share his bonus with teammate Max,dglt,13
67693b69371357770f713607,aid,two neighbours called james and mark applied for welfare assistance as they both were struggling financially. james received an email that he will be getting the help but mark did not and james is thinking if he should help mark or not.,dgkw,42
5601ab2ea66d100012d5c38a,aid,James applied for government aid and was successful. His neighbor Mark also applied but was not successful. James really needs the money but is wondering if he should share the money with Mark,dgkw,33
5c4afb7234ee9300011cbbfc,bonus,"Steve has been awarded a work bonus.  He can choose berween keeping it all for himself or give some to his teammate Max, whose work contributed to Steve's success.",dgkw,29
60da4f9aa1ced7efeecca18a,aid,"James really needs money and suddenly learned that he was selected for financial assistance. He learned that his neighbor Mark also applied but wasn't selected, so he has to decide if he should share some of the money with Mark.",dgkw,40
5654a29404212700104a1d0e,bonus,Steve as team leader on a project has been given a bonus which he can share with Max (who worked hard on the project). If I were Steve I would give Max 40% of the bonus.,dgkw,36
677867dd92e5cc616ab5ffce,bonus,Steve was awarded a bonus for his work and he now has to decide whether to give some of this bonus to his teammate Max who also made a significant contribution.,dglt,31
6776848c9a7d67b851bb31b0,aid,"Whiles James struggled to make ends meets, he did received an unexpected email from the government welfare agency which because he has no savings left did applied some months ago.. James did received congratulations and was selected . He went to the office for it but later realized he was the only one selected and not his neighbor Mark.. James is stuck between offering support to his neighbor Mark or spending all the money himself.",dglt,75
5a2ddcfde1a26800016bbe2c,bonus,Steve was awarded and bonus and was given the option to keep it or share it with Max who made significant contributions to the teams success.,dgkw,26
5aad2266811b2000016f6bda,bonus,"Steve and his team have been awarded a bonus for exceeding their sales target. They had been working hard, and Steve had been working additional hours. The full bonus was allocated to Steve, who now must decide whether he wants to keep the bonus or give some to his team-mate Max who made significant contributions to the team's success.",dglt,59
671875576b2020e109fe82cd,aid,"James who has been going through some financial struggles finally received financial assistance from the government, unfortunately his friend Mark who is also struggling financially did not receive any. James is contemplating sharing some with Mark, but is also worried because he needs the money.",dgkw,45
6640d0ae532fbc1394f8c1dd,aid,"James was struggling financially and received financial assistance from an agency. His neighbor also applied but didn't get help, now James is trying to decide if he should help Mark.",dgkw,30
682b3f63d0e2c4eff64fe664,aid,"Since James was awarded aid he must have demonstrated a need that Mark had not demonstrated and so therefore I believe that James should keep the money. Trust the system, Mark is just an acquaintance.",dglt,35
59af9c33c05bb50001eb3713,bonus,"STEVE PERFORMED WELL AT WORK AND WAS GIVEN A FULL BONUS, HOWEVER HE COULD GIVE A PORTION TO MAX AS MAX HAD MADE A LOT OF CONTRIBUTION STEVE HAD TO DECIDE IF HE WANTED TO GIVE MAX ANY OF THE BONUS",dglt,41
63d7b30ddc8ceb61c74fe85b,aid,"James was having financial difficulties, he received an unexpected email from the government indicating he had been selected for financial assistance. His neighbour Mark also applied but was not successful - he felt like he faced a dilemma on whether he should share this money with Mark, even though he was just an acquaintance. ",dglt,54
5d747c71641e7d0019a27ad4,aid,Mark was accepted for financial aid whereas his neighbor wasn't. He had to decide whether to keep the money for himself or split it with his neighbor.,dgkw,27
5fb402c2ce203a01686cf33a,aid,James is struggling for money so he applied for financial assistance and his request was accepted. Upon arrival at the location to claim his assistance he discovered his neighbour Mark also applied but was not accepted and he is wondering if he should share the money with Mark.,dgkw,48
