within_hp_id,source_study,source_row,PROLIFIC_PID,subject_id,game,Market,trial_order,anchor_allocation_kept,memory_source_column,memory,kw_dummy,market_x_kw,treatment_cell,anchor_share_sent,memory_key,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,category_num,category,classification_origin
WHP00078,control_kwlt,408,56c81007ba8e37000d7b211e,control_kwlt::56c81007ba8e37000d7b211e,kw,0,2,6.0,memory_kw_$6,That would make everything even,1,0,kw_control,0.5,that would make everything even,9.5,0.2083333333333333,It feels fair to share,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00079,control_kwlt,408,56c81007ba8e37000d7b211e,control_kwlt::56c81007ba8e37000d7b211e,kw,0,2,8.0,memory_kw_$4,That would seem fair and sharing,1,0,kw_control,0.3333333333333333,that would seem fair and sharing,9.5,0.2083333333333333,It feels fair to share,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00080,control_kwlt,408,56c81007ba8e37000d7b211e,control_kwlt::56c81007ba8e37000d7b211e,kw,0,2,12.0,memory_kw_$0,That would be me being mean,1,0,kw_control,0.0,that would be me being mean,9.5,0.2083333333333333,It feels fair to share,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00081,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,kw,0,1,4.0,memory_kw_$8,Giving money to someone who needs it more like a homeless person,1,0,kw_control,0.6666666666666666,giving money to someone who needs it more like a homeless person,8.0,0.3333333333333333,I do think it's fair they have something but I would like more,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00082,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,kw,0,1,6.0,memory_kw_$6,Sharing a payment I got for something that I did equally with someone else,1,0,kw_control,0.5,sharing a payment i got for something that i did equally with someone else,8.0,0.3333333333333333,I do think it's fair they have something but I would like more,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00083,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,kw,0,1,8.0,memory_kw_$4,Owing someone money for something small they bought,1,0,kw_control,0.3333333333333333,owing someone money for something small they bought,8.0,0.3333333333333333,I do think it's fair they have something but I would like more,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00084,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,kw,0,1,12.0,memory_kw_$0,Walking past someone in need on the street and not giving them money,1,0,kw_control,0.0,walking past someone in need on the street and not giving them money,8.0,0.3333333333333333,I do think it's fair they have something but I would like more,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP00085,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,lt,0,2,4.0,memory_lt_$4,Giving money to someone who needs it more,0,0,lt_control,0.6666666666666666,giving money to someone who needs it more,7.0,0.4166666666666666,We both should have some but I would like a little more,Self-interest,3,1,Moral,inherited_gpt_5_6_between
WHP00086,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,lt,0,2,6.0,memory_lt_$2,Owing someone money,0,0,lt_control,0.5,owing someone money,7.0,0.4166666666666666,We both should have some but I would like a little more,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00087,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,lt,0,2,8.0,memory_lt_$0,Ignoring someone in need,0,0,lt_control,0.3333333333333333,ignoring someone in need,7.0,0.4166666666666666,We both should have some but I would like a little more,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP00088,control_kwlt,442,5731d20d5b8b0600107d1995,control_kwlt::5731d20d5b8b0600107d1995,lt,0,2,12.0,memory_lt_-$4,Being owed money,0,0,lt_control,0.0,being owed money,7.0,0.4166666666666666,We both should have some but I would like a little more,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00089,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,lt,0,1,4.0,memory_lt_$4,,0,0,lt_control,0.6666666666666666,,6.0,0.5,"I picked 2 because it feels fair to move things closer to equal without giving everything away. I still keep a bit more since I started with more, but they get a meaningful boost too/",Moral,1,0,No clear justification,empty_text
WHP00090,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,lt,0,1,6.0,memory_lt_$2,,0,0,lt_control,0.5,,6.0,0.5,"I picked 2 because it feels fair to move things closer to equal without giving everything away. I still keep a bit more since I started with more, but they get a meaningful boost too/",Moral,1,0,No clear justification,empty_text
WHP00091,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,lt,0,1,8.0,memory_lt_$0,,0,0,lt_control,0.3333333333333333,,6.0,0.5,"I picked 2 because it feels fair to move things closer to equal without giving everything away. I still keep a bit more since I started with more, but they get a meaningful boost too/",Moral,1,0,No clear justification,empty_text
WHP00092,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,lt,0,1,12.0,memory_lt_-$4,,0,0,lt_control,0.0,,6.0,0.5,"I picked 2 because it feels fair to move things closer to equal without giving everything away. I still keep a bit more since I started with more, but they get a meaningful boost too/",Moral,1,0,No clear justification,empty_text
WHP00093,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,kw,0,2,4.0,memory_kw_$8,,1,0,kw_control,0.6666666666666666,,6.0,0.5,"I went with 6 because it feels like a decent balance. They started with nothing, so this lets them get a real share, but I still keep some of what I was given. It seems fair without going to either extreme.",Moral,1,0,No clear justification,empty_text
WHP00094,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,kw,0,2,6.0,memory_kw_$6,,1,0,kw_control,0.5,,6.0,0.5,"I went with 6 because it feels like a decent balance. They started with nothing, so this lets them get a real share, but I still keep some of what I was given. It seems fair without going to either extreme.",Moral,1,0,No clear justification,empty_text
WHP00095,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,kw,0,2,8.0,memory_kw_$4,,1,0,kw_control,0.3333333333333333,,6.0,0.5,"I went with 6 because it feels like a decent balance. They started with nothing, so this lets them get a real share, but I still keep some of what I was given. It seems fair without going to either extreme.",Moral,1,0,No clear justification,empty_text
WHP00096,control_kwlt,595,5753046ba6deb50006d64b0f,control_kwlt::5753046ba6deb50006d64b0f,kw,0,2,12.0,memory_kw_$0,,1,0,kw_control,0.0,,6.0,0.5,"I went with 6 because it feels like a decent balance. They started with nothing, so this lets them get a real share, but I still keep some of what I was given. It seems fair without going to either extreme.",Moral,1,0,No clear justification,empty_text
WHP00097,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,lt,0,1,4.0,memory_lt_$4,Taxes,0,0,lt_control,0.6666666666666666,taxes,6.0,0.5,"I thought it was fair, neither of us chose the allocations, taking money wasn't an option but making things equal seemed the best choice",Moral,1,3,Self-interest,inherited_gpt_5_6_between
WHP00098,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,lt,0,1,6.0,memory_lt_$2,Sharing with a sibling,0,0,lt_control,0.5,sharing with a sibling,6.0,0.5,"I thought it was fair, neither of us chose the allocations, taking money wasn't an option but making things equal seemed the best choice",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00099,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,lt,0,1,8.0,memory_lt_$0,Walking past a beggar,0,0,lt_control,0.3333333333333333,walking past a beggar,6.0,0.5,"I thought it was fair, neither of us chose the allocations, taking money wasn't an option but making things equal seemed the best choice",Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP00100,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,lt,0,1,12.0,memory_lt_-$4,"Theft, feels like taking their money from them",0,0,lt_control,0.0,"theft, feels like taking their money from them",6.0,0.5,"I thought it was fair, neither of us chose the allocations, taking money wasn't an option but making things equal seemed the best choice",Moral,1,3,Self-interest,gpt_5_6_subagent_rowwise
WHP00101,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,kw,0,2,4.0,memory_kw_$8,Charity,1,0,kw_control,0.6666666666666666,charity,6.0,0.5,"Both unfairly allocated money, best to make it equal",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00102,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,kw,0,2,6.0,memory_kw_$6,Sharing between siblings,1,0,kw_control,0.5,sharing between siblings,6.0,0.5,"Both unfairly allocated money, best to make it equal",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00103,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,kw,0,2,8.0,memory_kw_$4,Throwing some cash to a beggar,1,0,kw_control,0.3333333333333333,throwing some cash to a beggar,6.0,0.5,"Both unfairly allocated money, best to make it equal",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00104,control_kwlt,437,57a3de9ddcff7d0001c7d35a,control_kwlt::57a3de9ddcff7d0001c7d35a,kw,0,2,12.0,memory_kw_$0,Ignoring the pleas of a starving child,1,0,kw_control,0.0,ignoring the pleas of a starving child,6.0,0.5,"Both unfairly allocated money, best to make it equal",Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00105,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,lt,0,1,4.0,memory_lt_$4,Transferring $4 to the other participant—when you were originally given more—can feel similar to a real-world situation where someone who has more voluntarily shares to reduce an imbalance,0,0,lt_control,0.6666666666666666,transferring $4 to the other participant—when you were originally given more—can feel similar to a real-world situation where someone who has more voluntarily shares to reduce an imbalance,6.0,0.5,I want to reduce the imbalance between both of us. If the world adopted that approach it would make the world a much happier place.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00106,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,lt,0,1,6.0,memory_lt_$2,A person chooses a middle-ground gesture of fairness or goodwill without fully equalizing things.,0,0,lt_control,0.5,a person chooses a middle-ground gesture of fairness or goodwill without fully equalizing things.,6.0,0.5,I want to reduce the imbalance between both of us. If the world adopted that approach it would make the world a much happier place.,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00107,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,lt,0,1,8.0,memory_lt_$0,A person accepts an unequal allocation without actively changing it,0,0,lt_control,0.3333333333333333,a person accepts an unequal allocation without actively changing it,6.0,0.5,I want to reduce the imbalance between both of us. If the world adopted that approach it would make the world a much happier place.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP00108,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,lt,0,1,12.0,memory_lt_-$4,That would be the opposite of what I said above.,0,0,lt_control,0.0,that would be the opposite of what i said above.,6.0,0.5,I want to reduce the imbalance between both of us. If the world adopted that approach it would make the world a much happier place.,Moral,1,0,No clear justification,gpt_5_6_subagent_rowwise
WHP00109,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,kw,0,2,4.0,memory_kw_$8,This is an act of sacrifice,1,0,kw_control,0.6666666666666666,this is an act of sacrifice,6.0,0.5,I believe that we should divide up our resources equally,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00110,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,kw,0,2,6.0,memory_kw_$6,I voluntarily share my money to reduce the imbalance between both of us,1,0,kw_control,0.5,i voluntarily share my money to reduce the imbalance between both of us,6.0,0.5,I believe that we should divide up our resources equally,Moral,1,1,Moral,gpt_5_6_subagent_rowwise
WHP00111,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,kw,0,2,8.0,memory_kw_$4,I am trying to reduce the imbalance,1,0,kw_control,0.3333333333333333,i am trying to reduce the imbalance,6.0,0.5,I believe that we should divide up our resources equally,Moral,1,1,Moral,primary_agent_rowwise
WHP00112,control_kwlt,334,57a78015454e5400015f57ec,control_kwlt::57a78015454e5400015f57ec,kw,0,2,12.0,memory_kw_$0,I acknowledge an unequal arrangement but chooses not to adjust it,1,0,kw_control,0.0,i acknowledge an unequal arrangement but chooses not to adjust it,6.0,0.5,I believe that we should divide up our resources equally,Moral,1,1,Moral,primary_agent_rowwise
WHP00113,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,lt,0,1,4.0,memory_lt_$4,Either selfless generosity or bad maths,0,0,lt_control,0.6666666666666666,either selfless generosity or bad maths,7.0,0.4166666666666666,Torn between evening things up and the fact that I would be losing out to someone I don't even know exists. So split the difference between 0 and 2,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00114,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,lt,0,1,6.0,memory_lt_$2,Me wanting to be equitable and putting my money where my mouith is,0,0,lt_control,0.5,me wanting to be equitable and putting my money where my mouith is,7.0,0.4166666666666666,Torn between evening things up and the fact that I would be losing out to someone I don't even know exists. So split the difference between 0 and 2,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00115,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,lt,0,1,8.0,memory_lt_$0,"Keeping hold of what I've got. Not bad because I'm not taking, but not taking an active step to even things up. Having said that, I don't know the other person or whether they are more or less in need of money than I am.",0,0,lt_control,0.3333333333333333,"keeping hold of what i've got. not bad because i'm not taking, but not taking an active step to even things up. having said that, i don't know the other person or whether they are more or less in need of money than i am.",7.0,0.4166666666666666,Torn between evening things up and the fact that I would be losing out to someone I don't even know exists. So split the difference between 0 and 2,Self-interest,3,3,Self-interest,gpt_5_6_subagent_rowwise
WHP00116,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,lt,0,1,12.0,memory_lt_-$4,Taking from someone who already has half what I do,0,0,lt_control,0.0,taking from someone who already has half what i do,7.0,0.4166666666666666,Torn between evening things up and the fact that I would be losing out to someone I don't even know exists. So split the difference between 0 and 2,Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00117,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,kw,0,2,4.0,memory_kw_$8,Being very generous,1,0,kw_control,0.6666666666666666,being very generous,8.0,0.3333333333333333,"Same as last time. It seems unfair if they get nothing, but I want the money for myself!",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00118,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,kw,0,2,6.0,memory_kw_$6,Committed to equal shares,1,0,kw_control,0.5,committed to equal shares,8.0,0.3333333333333333,"Same as last time. It seems unfair if they get nothing, but I want the money for myself!",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00119,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,kw,0,2,8.0,memory_kw_$4,Making things a bit fairer but hanging onto money for myself,1,0,kw_control,0.3333333333333333,making things a bit fairer but hanging onto money for myself,8.0,0.3333333333333333,"Same as last time. It seems unfair if they get nothing, but I want the money for myself!",Self-interest,3,0,No clear justification,gpt_5_6_subagent_rowwise
WHP00120,control_kwlt,440,5815a5f000b325000184db51,control_kwlt::5815a5f000b325000184db51,kw,0,2,12.0,memory_kw_$0,Holding onto mine,1,0,kw_control,0.0,holding onto mine,8.0,0.3333333333333333,"Same as last time. It seems unfair if they get nothing, but I want the money for myself!",Self-interest,3,3,Self-interest,primary_agent_rowwise
WHP00121,control_kwlt,200,58174d95a22f0f0001a3f0be,control_kwlt::58174d95a22f0f0001a3f0be,lt,0,1,4.0,memory_lt_$4,This is giving away most of your money,0,0,lt_control,0.6666666666666666,this is giving away most of your money,8.0,0.3333333333333333,"I decided I wanted to be content with what I had and not take any money from the other participant, nor be generous and give any away as I need it",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00122,control_kwlt,200,58174d95a22f0f0001a3f0be,control_kwlt::58174d95a22f0f0001a3f0be,lt,0,1,6.0,memory_lt_$2,Being kind and giving the other participant something extra so you have equal amounts,0,0,lt_control,0.5,being kind and giving the other participant something extra so you have equal amounts,8.0,0.3333333333333333,"I decided I wanted to be content with what I had and not take any money from the other participant, nor be generous and give any away as I need it",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
WHP00123,control_kwlt,200,58174d95a22f0f0001a3f0be,control_kwlt::58174d95a22f0f0001a3f0be,lt,0,1,8.0,memory_lt_$0,This is being honest and content with what you have,0,0,lt_control,0.3333333333333333,this is being honest and content with what you have,8.0,0.3333333333333333,"I decided I wanted to be content with what I had and not take any money from the other participant, nor be generous and give any away as I need it",Self-interest,3,1,Moral,gpt_5_6_subagent_rowwise
