classification_id,memory_key,memory,category_num,classification_origin,category
WCLS00213,a child that feels selfish and wants the money for themself,A child that feels selfish and wants the money for themself,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00214,a christian way of solving a case. equality and sympathy.,A christian way of solving a case. Equality and sympathy.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00215,a christmas carol,A Christmas Carol,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00216,a christmas sale price where things are a little cheaper from boxing day onwards,A Christmas sale price where things are a little cheaper from Boxing Day onwards,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00217,a clearance sale like amazon or walmart,A clearance sale like Amazon or Walmart,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00218,a clearance sale on a small item,A clearance sale on a small item,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00219,a clearance sale online,A Clearance sale online,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00220,a clearance sale where prices are slashed hugely,A clearance sale where prices are slashed hugely,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00221,a clearance sale where the store wants to get rid of the item,A clearance sale where the store wants to get rid of the item,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00222,"a clearance sale, or a market loss, like sams club chicken","A clearance sale, or a market loss, like Sams Club chicken",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00223,"a cleareance sale, or a black friday promotion.","A cleareance sale, or a Black Friday promotion.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00224,"a close friend who needs the money. i'd be sacrificing my amount so they have more than me, so it wouldn't be just anyone.","A close friend who needs the money. I'd be sacrificing my amount so they have more than me, so it wouldn't be just anyone.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00225,a closing down mega sale,a closing down mega sale,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00226,a closing down sale where they want to get rid of stock,a closing down sale where they want to get rid of stock,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00227,a clumsy friend losing a few coins down a drain.,A clumsy friend losing a few coins down a drain.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00228,a coffee,A coffee,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00229,a coffee and a cake,A coffee and a cake,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00230,a coffee in starbucks,a coffee in starbucks,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00231,a coffee they like,A coffee they like,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00232,"a common situation might be we both work at the same place, i showed up for the work, the other participant did not, they stayed home. as they did none of the work that day they did not deserve any of the pay.","A common situation might be we both work at the same place, I showed up for the work, the other participant did not, they stayed home. As they did none of the work that day they did not deserve any of the pay.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00233,a company about to go under becuase they have to cut prices by 75%,a company about to go under becuase they have to cut prices by 75%,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00234,a company hurting for revenue trying to boost their top line.,a company hurting for revenue trying to boost their top line.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00235,a company keeping steady prices,a company keeping steady prices,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00236,a company not increasing its prices,a company not increasing its prices,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00237,"a company or a person i have a connection with, to offer them a discount.","A company or a person I have a connection with, to offer them a discount.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00238,"a company owes you a piddly amount refund, like your insurance company","a company owes you a piddly amount refund, like your insurance company",1,gpt_5_6_subagent_rowwise,Moral
WCLS00239,"a company produces a product, and sells it to a retailer at six dollars, and the retailer sells it at twelve.","A company produces a product, and sells it to a retailer at six dollars, and the retailer sells it at twelve.",2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS00240,a company really wanting to sell the data and maybe wanting to be competitive.,A company really wanting to sell the data and maybe wanting to be competitive.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00241,a compassionate non profit organization,A compassionate non profit organization,1,gpt_5_6_subagent_rowwise,Moral
WCLS00242,"a competitive price has been set for a good selling line , there is no reason to change he price as an increase would cut sales and a decrease would hit profit margins.","a competitive price has been set for a good selling line , there is no reason to change he price as an increase would cut sales and a decrease would hit profit margins.",3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00243,a competitor having a sale and needing to match the prices,A competitor having a sale and needing to match the prices,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00244,a compromise,a compromise,1,gpt_5_6_subagent_rowwise,Moral
WCLS00245,a concert venue raises ticket prices because the artist suddenly becomes more popular and demand spikes.,A concert venue raises ticket prices because the artist suddenly becomes more popular and demand spikes.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00246,a considerable penalty and very unfair,a considerable penalty and very unfair,1,gpt_5_6_subagent_rowwise,Moral
WCLS00247,a contract that agrees not to increase your rent for the next year.,A contract that agrees not to increase your rent for the next year.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00248,a corporation exploiting other people,a corporation exploiting other people,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00249,a couple of cheap tshirts from primark,A couple of cheap tshirts from Primark,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00250,a coupon at the store,a coupon at the store,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00251,a coupon discount i would be glad to use,A coupon discount I would be glad to use,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00252,a crime and injustice like modern day slavery as i wouldn't get what i deserve.,A crime and injustice like modern day slavery as I wouldn't get what I deserve.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00253,a cup of cofee and a breakfast pastry,a cup of cofee and a breakfast pastry,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00254,a cup of coffee at starbucks,a cup of coffee at starbucks,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00255,a cup of coffee in a cafe,A cup of coffee in a cafe,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00256,a cyber monday sale is what i imagine in this scenario,a cyber monday sale is what i imagine in this scenario,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00257,"a deal among friends, where nobody profits or suffers","A deal among friends, where nobody profits or suffers",1,gpt_5_6_subagent_rowwise,Moral
WCLS00258,a deal to allow the broker to make more money e.g. bulk buy.,A deal to allow the broker to make more money e.g. bulk buy.,2,gpt_5_6_subagent_rowwise,Mutual Benefit / Cooperation
WCLS00259,a decorative item newly on display.,A decorative item newly on display.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00260,a decrease in total money which isn't good,A decrease in total money which isn't good,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00261,a deliveroo order,a deliveroo order,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00262,a department store was running a sale on its everyday products. it was a 30% off sale and drew customers in.,A department store was running a sale on its everyday products. It was a 30% off sale and drew customers in.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00263,a designer boutique where no discounts are offered as their items are in high demand and sell really quickly.,A designer boutique where no discounts are offered as their items are in high demand and sell really quickly.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00264,a detergent company decreasing the price by $4 to gain new customers,A detergent company decreasing the price by $4 to gain new customers,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00265,a difficult decision,A difficult decision,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00266,a discount at a store.,A discount at a store.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00267,a discount at a supermarket for loyalty card holders,A discount at a supermarket for loyalty card holders,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00268,a discount code for an online shop.,A discount code for an online shop.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00269,a discount for purchase,a discount for purchase,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00270,a discount from a shop by -2 lowering it initial prices.this leads to more sales since customers will prefer to buy at a cheaper price.,A discount from a shop by -2 lowering it initial prices.This leads to more sales since customers will prefer to buy at a cheaper price.,3,gpt_5_6_subagent_rowwise,Self-interest
WCLS00271,a discount in a high street shop,A discount in a high street shop,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00272,a discount in a shop in the high street,a discount in a shop in the high street,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00273,"a discount on items, for example, clubcard prices.","A discount on items, for example, clubcard prices.",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00274,a discount on something i buy,a discount on something I buy,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00275,a discount sale like a store might run,A discount sale like a store might run,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00276,a discount using a loyalty card,A discount using a loyalty card,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00277,"a discount, a seasonal sale","a discount, a seasonal sale",0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00278,a discussion where you are all friendly and accept the situation as it is without questioning the rights or wrongs of the scenario.,A discussion where you are all friendly and accept the situation as it is without questioning the rights or wrongs of the scenario.,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00279,a discussion where you feel that you can afford to give up your position to help the other party.,A discussion where you feel that you can afford to give up your position to help the other party.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00280,"a discussion where you want to work towards a common ground, ensuring fairness.","A discussion where you want to work towards a common ground, ensuring fairness.",1,gpt_5_6_subagent_rowwise,Moral
WCLS00281,a display of my lack of bravery,A display of my lack of bravery,0,gpt_5_6_subagent_rowwise,No clear justification
WCLS00282,a divorce where both parties divide everything completely equally down the middle and both end up with the same amount.,A divorce where both parties divide everything completely equally down the middle and both end up with the same amount.,1,gpt_5_6_subagent_rowwise,Moral
WCLS00283,a dominant party exploiting a weaker party to achieve total control.,A dominant party exploiting a weaker party to achieve total control.,3,gpt_5_6_subagent_rowwise,Self-interest
